N,P,K,temperature,humidity,ph,rainfall,label
17,75,20,16.616198112858715,19.788453412589234,5.973318977099804,110.41640325374206,kidneybeans
37,80,15,15.271674212255599,18.456432138823445,5.7319656884061665,141.8298185275404,kidneybeans
10,64,18,22.983441882243284,20.603528675418055,5.725848409615842,95.76432514367849,kidneybeans
20,73,19,24.644766539008117,19.426365213893824,5.761664815597371,85.8424162276118,kidneybeans
37,63,18,17.76441690583396,20.186443713198596,5.821337328836211,77.6256731328227,kidneybeans
23,62,16,16.57954822835348,22.871293827181617,5.896630675219127,88.5085509360774,kidneybeans
12,67,17,23.97186340964619,19.181979446743803,5.753525551932721,113.83013664321162,kidneybeans
32,62,19,22.326352347008328,23.74264255214281,5.656580997408641,131.87339451444763,kidneybeans
23,76,17,23.824163684073387,23.625224748090744,5.752603386788319,147.04139537332534,kidneybeans
40,67,21,16.224338983589412,23.076298836191736,5.661505599193107,149.73703413734955,kidneybeans
35,77,25,21.868609976750292,18.65121340522019,5.514682079551196,134.06626015993373,kidneybeans
35,59,17,16.87411944097582,24.00723937210015,5.909531756930828,108.671437948699,kidneybeans
28,66,23,19.711678989328146,23.7514582839733,5.729632598586607,92.20184387928975,kidneybeans
11,76,17,23.798219139516952,21.67804438781985,5.622169970393233,70.16488875700563,kidneybeans
35,55,19,19.20118727847725,24.337519119945092,5.869835650363382,77.2134376123128,kidneybeans
20,79,21,21.20928567478431,20.46662462626758,5.92072377654238,102.41584506583482,kidneybeans
24,57,15,16.262647415645027,22.733242934528036,5.662552007715849,121.76944770174876,kidneybeans
37,69,21,16.671320114712213,22.586976867841607,5.9958713085839195,66.54037844490146,kidneybeans
40,57,18,23.663865142513423,19.508709081539322,5.680188909965174,66.16548659642817,kidneybeans
34,75,19,21.53162790531283,24.56813372913938,5.935602241131526,128.94582988817723,kidneybeans
12,67,16,21.507685475587472,24.11958706896846,5.500094199778291,75.21729633203933,kidneybeans
11,78,20,17.267303829235107,20.6712835790704,5.564424356000128,97.14850163394235,kidneybeans
40,68,25,19.225484283119446,18.294172726199836,5.869952060383465,142.62688969792356,kidneybeans
32,76,23,17.92218230461898,24.375391131507406,5.876980951798392,132.4416099157295,kidneybeans
29,67,21,21.213444972535296,21.914293647805284,5.81411905523164,107.94082980853995,kidneybeans
28,69,18,16.12580390411937,22.92580184222557,5.7703492383224555,68.68810231758967,kidneybeans
39,63,15,19.68767965464506,20.108856825320004,5.79917874214888,86.75140269377555,kidneybeans
36,68,23,15.481428359783534,24.32026496634391,5.92613193719559,120.10242149037659,kidneybeans
23,76,23,24.89028358350174,22.383233201151967,5.765658260284029,135.43369651967322,kidneybeans
25,66,17,17.677766754883343,23.52412592612112,5.786674672817609,119.29425631260635,kidneybeans
25,74,19,20.989785081772105,18.804530979416967,5.546928642411678,141.86641374929332,kidneybeans
13,57,15,15.646868935151316,24.690771386045267,5.512570979138636,122.50054105176379,kidneybeans
17,66,20,19.345959608587115,23.417157590111096,5.800961715507566,140.32709609593616,kidneybeans
38,76,22,24.481083201714423,21.116722785993517,5.89440113195268,117.56450050599136,kidneybeans
32,61,18,18.845113276448124,21.41366948034885,5.826112129772736,145.54779473275832,kidneybeans
11,77,23,20.06266059495203,22.43872821963432,5.5354661080668865,82.89524227576624,kidneybeans
26,66,20,15.456487455023836,18.980168682873224,5.638407153895653,147.43794218109457,kidneybeans
38,67,15,21.225196957297452,21.288206340934785,5.723734070661229,102.68595783881344,kidneybeans
26,67,20,23.541359976505042,18.346477974455667,5.916658535736506,135.95321513505516,kidneybeans
10,80,21,23.025856795798127,22.004340503585105,5.756333862978209,86.41399408873095,kidneybeans
39,63,23,23.166821754507183,19.991936112340284,5.909103334374124,107.84395181439878,kidneybeans
36,61,21,23.74222524685176,21.454826062380832,5.851129383015832,149.35351550991635,kidneybeans
22,68,15,18.89872352941544,23.10902216193935,5.941129278047423,120.38487042682571,kidneybeans
22,66,15,23.237903842212948,24.68542358039492,5.910599141275113,60.14085946723256,kidneybeans
36,68,21,22.175721247315945,23.80711289805675,5.520279368772341,138.44379545594074,kidneybeans
27,56,18,18.838388830449794,21.193655562688793,5.684526510880458,70.89225004366737,kidneybeans
37,62,18,24.003212680742713,20.829678107509466,5.660540548543525,127.48656879928197,kidneybeans
11,63,24,18.61919990837865,22.15562553845977,5.505065592013872,117.24864417685879,kidneybeans
31,63,23,16.543215652830796,19.202939369289663,5.818938546331817,126.68831252471206,kidneybeans
38,60,17,20.339674725477636,18.994959866554204,5.505853305365452,97.98308341148751,kidneybeans
12,65,15,15.843923805445424,20.795581238762836,5.955067318391067,132.72203669158978,kidneybeans
40,79,21,23.167232025585445,18.471691883498657,5.693696292834329,136.66571131865527,kidneybeans
13,57,21,20.425343685322517,24.032197464428066,5.79514277147658,80.36511973928086,kidneybeans
12,57,23,19.309852205132962,20.232067728247973,5.791099373297057,93.40551810938649,kidneybeans
34,76,18,18.92974225345291,21.680688192113266,5.7558406932907555,74.90655123254388,kidneybeans
16,58,19,23.900970351838083,20.421142225165003,5.577229873611662,62.29029839151758,kidneybeans
37,72,17,18.406041665812918,18.501983221933557,5.704814447447616,88.00957455570543,kidneybeans
15,59,22,18.6459372819754,19.52524787978493,5.9940179830777955,100.86014590765033,kidneybeans
13,71,16,19.855896996593977,18.19275703908626,5.752727558955225,146.76156664059323,kidneybeans
13,80,25,17.0886407070574,24.47946131017735,5.707075112164113,95.5890841193623,kidneybeans
15,69,19,17.892447719726544,24.300582281115364,5.558069480100263,146.03269460597875,kidneybeans
14,57,21,19.441277131657515,24.96400581141525,5.772690560609151,67.93815334108837,kidneybeans
36,69,18,15.30937644731342,24.795195075740736,5.886769445767282,148.20980931723903,kidneybeans
18,71,16,16.683369559191302,19.7283519866731,5.919274607451414,92.05670824058348,kidneybeans
11,67,17,16.771709252718654,21.552124562838195,5.8386936607593585,81.15334933234426,kidneybeans
20,61,18,18.472770390305076,22.06327320695587,5.569598350672848,99.96393742819826,kidneybeans
24,56,25,17.07309003187558,23.47671830622061,5.867288961560707,87.04404470403891,kidneybeans
31,79,22,21.20660479824584,19.40918475475703,5.697568871632159,63.55135796018094,kidneybeans
26,69,18,33.41802775019218,35.2948951613989,6.279043501081793,155.90326435443575,pigeonpeas
31,77,20,20.22108984499887,61.6203917709954,4.874462441900545,177.3631728804346,pigeonpeas
29,73,24,34.048715595031766,35.951838776204625,5.888026815196181,197.90861159789534,pigeonpeas
21,68,20,28.00843587623244,45.013196316784075,5.35735066657761,112.3545400194696,pigeonpeas
33,71,25,26.691682857412772,49.693019200047274,6.231837087699393,185.21348601870073,pigeonpeas
23,75,16,25.53874921849237,54.084679414191186,6.274220278267464,178.72482765589046,pigeonpeas
12,80,23,19.01101667074377,30.12671394322807,6.4205949346788715,122.82784035980643,pigeonpeas
17,67,20,22.352808606784222,31.231601986417914,7.4145991271717655,114.282003729806,pigeonpeas
32,80,16,26.10633896140289,57.50888169722243,6.6681208730946855,166.17856746908188,pigeonpeas
19,80,19,24.09816393208923,62.1774883071802,5.336279617243659,113.17754602539235,pigeonpeas
34,78,17,34.96295454659363,57.07285195429583,6.985407898347351,122.40813359808125,pigeonpeas
16,67,15,23.81030088052495,55.316253227137366,4.707088622663549,90.6232395982524,pigeonpeas
17,69,23,31.023970857524965,63.836857587109286,6.3408123427123755,99.7465185366647,pigeonpeas
18,66,18,24.920810315135668,32.640393765609666,5.5464616019084385,102.20979086704463,pigeonpeas
37,77,16,18.103508720077265,34.03764799910086,7.106832756837435,164.99235084991773,pigeonpeas
26,71,16,31.506764256342727,58.283459090667925,4.650678034391921,98.01920189046939,pigeonpeas
22,72,16,22.77707648144813,62.139309731875386,7.287684160895562,134.5612963980323,pigeonpeas
36,70,21,26.099428767844458,39.04115991263999,6.421428126527532,197.68792266922898,pigeonpeas
30,67,19,25.07406427720857,60.38445714799186,5.063528557613322,169.17705986901547,pigeonpeas
39,74,24,31.964343857924085,52.18629392140382,6.411272511242715,147.8906306372023,pigeonpeas
27,76,18,23.154299010837782,41.59880475774436,6.189866792861444,103.19490623262789,pigeonpeas
36,71,22,22.613959467594142,49.86781691271786,5.352822278782551,104.72111992996625,pigeonpeas
11,79,25,22.61629980599112,46.09786549734676,4.80824475735727,110.7943477200285,pigeonpeas
38,74,16,22.69488248295529,58.27905949822865,4.688068864865597,182.32723415916024,pigeonpeas
18,70,19,33.98762459751494,33.30861846097414,7.292662116182425,180.93861259241203,pigeonpeas
20,67,23,32.326102336729434,42.53391670340572,6.866797415328022,188.10593592918082,pigeonpeas
22,67,15,24.414332243907502,67.45284615876628,6.525420183449004,102.76249494829862,pigeonpeas
32,74,15,33.812906412453216,63.76994809623274,6.527543239393009,105.30274337801963,pigeonpeas
30,69,25,29.32855203082951,68.6419002051471,6.783113370752349,194.58499785044717,pigeonpeas
24,73,23,19.79120367826456,61.272954533797424,6.432447664427748,95.30046136326258,pigeonpeas
14,70,21,26.50681947707342,47.309165440788185,5.873098815477881,112.97709964056801,pigeonpeas
23,67,23,18.89003534318703,60.70270514071673,5.749513295711637,180.43978754980657,pigeonpeas
40,66,23,29.175009196892184,48.89127216651927,7.140470213764456,113.73147470940995,pigeonpeas
22,71,16,24.710484015362077,67.23229189265959,4.877172806976679,171.08062054752565,pigeonpeas
15,76,19,29.597295970652375,48.72616565204122,6.2375257661241665,99.38754701327574,pigeonpeas
20,67,23,31.996260306952202,61.28061339731869,6.131417183598712,100.9853503249796,pigeonpeas
19,78,19,33.488167947045525,63.530614381828194,6.628148901262173,194.37305514142435,pigeonpeas
12,73,17,24.872925703332776,51.23750713648376,6.285395024717045,91.09162032406192,pigeonpeas
20,73,18,18.708165912505603,45.905903183681446,6.786927096065816,140.0410778458346,pigeonpeas
25,79,15,26.86203281012036,69.04055293116855,4.8766506442879605,91.8642431378539,pigeonpeas
36,79,23,20.043522895049797,40.623313318344245,4.552657090099887,122.26394718586212,pigeonpeas
10,71,24,21.795477553588338,55.67439835421422,6.211948871642805,152.4901763571654,pigeonpeas
30,68,21,32.94733695238854,57.02320367801039,6.1408897541141645,181.27394323164094,pigeonpeas
32,73,22,25.785927903060717,45.92021171818011,5.4087471864995775,97.22643448498023,pigeonpeas
18,77,16,28.25596069715403,48.9360352597965,4.679149466912668,163.88065097006327,pigeonpeas
13,74,22,34.026313424599905,61.40758172593634,7.473983704692662,149.89305660802893,pigeonpeas
24,80,20,24.216572720443313,39.01525072027063,5.08749925240281,105.48832437819436,pigeonpeas
35,73,24,23.357499665253407,41.04949299900612,7.444959971557344,147.99916990067823,pigeonpeas
13,79,25,22.418384647128157,43.80768833976842,7.25245752939597,121.95549562385625,pigeonpeas
37,73,23,29.729995534252037,57.60386232951374,7.291820414539611,144.70436907858698,pigeonpeas
18,75,22,20.282672465338685,68.31736484227082,6.0889791718368595,116.60826235241781,pigeonpeas
38,74,19,34.35927345079233,54.83634360870832,7.285980861044649,173.6939778965945,pigeonpeas
23,74,17,20.81774625694265,47.821665549675636,5.127556396223784,95.49769315256466,pigeonpeas
10,65,25,31.48342885794457,64.15139686818668,5.2259313909511365,195.66896730645198,pigeonpeas
25,68,17,26.47001200848764,46.26696279994333,7.359060063536697,147.47936884052586,pigeonpeas
21,75,19,25.428930056315554,53.74243741515144,4.719244686081045,158.45775910789706,pigeonpeas
35,70,18,32.09965765829472,59.28490427371823,5.565123169355875,166.814227295033,pigeonpeas
20,69,16,34.43989558424259,45.71175103237373,7.062665719022604,175.03979458672129,pigeonpeas
13,79,15,25.789989056678174,61.25395362457625,7.380503354186237,173.99369757532298,pigeonpeas
38,70,23,32.20193312431614,61.37683432013671,5.63095662577884,150.71893323327933,pigeonpeas
40,75,19,21.77528980178645,42.866799586381944,7.044126268804452,170.17475864969416,pigeonpeas
36,70,19,22.1787264682046,46.11057593849007,7.183928392732904,90.04870595809287,pigeonpeas
13,73,20,24.763222633536667,66.78124098624198,7.479765046268892,94.94024288951775,pigeonpeas
38,71,15,28.802541976211884,33.628868089397244,4.5978538450247,96.34732212574887,pigeonpeas
16,75,24,24.07105970810855,61.50196343435117,5.253004149786901,152.04814317168695,pigeonpeas
36,66,18,32.40361835127161,66.08945613848952,7.13206683661578,197.18094625471832,pigeonpeas
32,74,25,21.75449731037115,31.5571985330267,4.608056454874279,109.27439493164101,pigeonpeas
11,72,23,34.15780589978003,53.26489171956774,5.809842569306298,153.80977181364,pigeonpeas
12,76,24,32.274214147049435,35.75257401259255,5.790308629589401,189.41333289526563,pigeonpeas
35,72,19,25.130615897274332,61.21462012027527,5.929007199903296,144.72938373607124,pigeonpeas
29,77,22,21.164310261806914,43.262587962687746,7.0650906048598054,112.77833901319407,pigeonpeas
34,75,18,23.019110642323916,65.17986282912506,5.880007186742397,100.45583500859621,pigeonpeas
36,72,18,29.791506977054517,60.84491263407546,6.4639520605978635,106.67545822801094,pigeonpeas
34,65,21,18.771855784967773,41.60116774595623,7.2930299126559,133.100635961185,pigeonpeas
30,78,23,18.000197790841224,46.662633139291685,6.067530543256765,96.00978620010696,pigeonpeas
19,72,21,21.460832418288128,30.40362426756099,5.812445779824629,187.1007818740764,pigeonpeas
31,79,18,34.43637349658785,38.97173933140181,6.489141575410267,171.60859596545868,pigeonpeas
14,77,21,28.363727198167332,65.84163198628876,6.954080247416079,117.80949666981206,pigeonpeas
28,78,23,24.30599713868201,66.077607869966,6.920080559084218,198.33442430387234,pigeonpeas
33,70,19,27.222007058865152,35.9840579810781,5.642069043482597,135.59166870932776,pigeonpeas
19,74,25,22.57333399557128,50.70385205262088,5.30654022735853,159.12774521608986,pigeonpeas
31,73,15,28.22641594809701,41.86239648823722,6.643272492213727,173.4905810774124,pigeonpeas
15,65,15,30.044324857377553,36.88356917181038,7.4172599971203095,139.36950103212666,pigeonpeas
11,72,21,25.849174444823024,66.83978084386302,6.583786281759856,170.1879167821398,pigeonpeas
39,73,15,18.524584373237232,32.07581198073643,4.926511340111687,113.47326827732584,pigeonpeas
29,68,19,32.561132803714756,58.04679446361039,6.6811702848461705,151.8280073842828,pigeonpeas
32,80,15,23.303728345549114,49.30001680941443,6.020017946948237,132.59609982959054,pigeonpeas
13,66,15,18.4282880373069,63.55989310872043,4.534253950362221,167.4069757591956,pigeonpeas
23,66,21,21.994547884931198,58.19484040173527,6.951384426046755,150.1073347685632,pigeonpeas
26,72,17,25.303131040793097,42.35337696029363,5.946793083756576,103.03415946452407,pigeonpeas
25,80,17,34.1919409836934,39.06909529319853,7.138023060529584,178.96689830198923,pigeonpeas
40,68,21,23.38134430955379,62.65643139860123,6.004546384439202,97.79807334804138,pigeonpeas
23,72,21,27.719681713443727,63.31321507153084,7.218261181443782,91.33724486251255,pigeonpeas
25,72,15,27.33059730631505,41.50530916174713,5.420329798566423,128.82543537975923,pigeonpeas
26,70,15,25.31918356162223,65.11937987939339,6.316514299847629,117.18447101275311,pigeonpeas
10,78,16,25.357036953187464,57.41775532887606,5.497368471446136,96.22442217613872,pigeonpeas
